task_id,sonnet_C,sonnet_D,sonnet_R,gpt_C,gpt_D,gpt_R,gemini_C,gemini_D,gemini_R,consensus_C,consensus_D,consensus_R,dispute_axes
8594,C1,D1,R0,C2,D1,R0,C1,D3,R2,C1,D1,R0,
8595-1,C1,D0,R0,C1,D0,R0,C1,D0,R0,C1,D0,R0,
8595-2,C1,D0,R0,C1,D0,R0,C1,D0,R2,C1,D0,R0,
8597,C1,D0,R0,C1,D1,R0,C1,D0,R0,C1,D0,R0,
8599-2,C1,D2,R0,C1,D2,R3,C1,D3,R3,C1,D2,R3,
8599-3,C1,D2,R0,C2,D2,R2,C1,D3,R2,C1,D2,R2,
86,C2,D0,R0,C2,D0,R0,C2,D0,R0,C2,D0,R0,
8600,C2,D0,R0,C2,D1,R0,C2,D0,R0,C2,D0,R0,
8601,C2,D0,R0,C2,D4,R2,C2,D0,R2,C2,D0,R2,
8602-1,C2,D0,R0,C2,D1,R0,C2,D0,R0,C2,D0,R0,
8603-1,C1,D3,R0,C1,D1,R0,C1,D3,R0,C1,D3,R0,
8603-2,C1,D3,R0,C1,D1,R0,C1,D3,R0,C1,D3,R0,
8605,C1,D3,R3,C1,D3,R3,C1,D3,R3,C1,D3,R3,
8606,C2,D3,R0,C2,D3,R3,C2,D3,R0,C2,D3,R0,
8607,C1,D3,R0,C0,D3,R0,C1,D3,R0,C1,D3,R0,
8608,C1,D3,R1,C1,D3,R2,C1,D3,R2,C1,D3,R2,
8609,C1,D3,R1,C1,D3,R1,C1,D3,R2,C1,D3,R1,
8610,C1,D0,R0,C1,D0,R0,C1,D0,R0,C1,D0,R0,
8611,C1,D2,R0,C1,D2,R0,C1,D2,R0,C1,D2,R0,
8612,C1,D0,R0,C0,D1,R0,C1,D0,R0,C1,D0,R0,
8613,C1,D3,R1,C1,D3,R1,C1,D3,R2,C1,D3,R1,
8614,C1,D4,R2,C1,D4,R2,C2,D4,R2,C1,D4,R2,
8615,C1,D3,R3,C1,D3,R3,C1,D3,R3,C1,D3,R3,
8616-1,C1,D2,R0,C1,D2,R0,C1,D2,R2,C1,D2,R0,
8616-2,C1,D2,R0,C1,D2,R0,C1,D2,R2,C1,D2,R0,
8617,C0,D1,R0,C0,D1,R0,C1,D0,R0,C0,D1,R0,
8618,C1,D2,R0,C1,D2,R0,C1,D2,R0,C1,D2,R0,
8619,C1,D3,R0,C1,D3,R0,C1,D3,R0,C1,D3,R0,
8620,C1,D2,R0,C1,D2,R0,C1,D3,R0,C1,D2,R0,
8621,C1,D2,R0,C1,D1,R0,C1,D2,R0,C1,D2,R0,
8622,C1,D0,R0,C1,D0,R0,C1,D0,R3,C1,D0,R0,
8623-1,C1,D0,R0,C1,D2,R0,C1,D0,R0,C1,D0,R0,
8623-2,C0,D0,R0,C0,D0,R0,C1,D0,R0,C0,D0,R0,
8624,C1,D0,R0,C1,D1,R0,C1,D0,R0,C1,D0,R0,
8626,C1,D3,R3,C2,D3,R3,C1,D3,R3,C1,D3,R3,
8628,C1,D2,R0,C1,D2,R0,C1,D2,R0,C1,D2,R0,
8629,C1,D3,R0,C2,D3,R2,C1,D3,R2,C1,D3,R2,
8630,C2,D1,R0,C2,D1,R1,C2,D1,R1,C2,D1,R1,
8631,C1,D0,R0,C1,D0,R0,C1,D0,R0,C1,D0,R0,
8632,C2,D0,R2,C3,D0,R2,C2,D0,R2,C2,D0,R2,
8633,C2,D0,R0,C2,D0,R2,C2,D0,R2,C2,D0,R2,
8634,C1,D0,R0,C1,D0,R0,C1,D0,R0,C1,D0,R0,
8635,C2,D1,R0,C2,D1,R0,C2,D1,R0,C2,D1,R0,
8636,C2,D1,R1,C2,D1,R1,C2,D1,R1,C2,D1,R1,
8637,C1,D3,R0,C1,D3,R0,C1,D3,R0,C1,D3,R0,
8638-1,C1,D3,R0,C1,D3,R0,C1,D3,R0,C1,D3,R0,
8638-2,C1,D3,R0,C1,D3,R0,C1,D3,R0,C1,D3,R0,
8639,C2,D1,R2,C2,D1,R2,C2,D1,R2,C2,D1,R2,
8640,C1,D0,R0,C1,D2,R0,C1,D0,R0,C1,D0,R0,
8641,C1,D3,R0,C1,D3,R0,C1,D3,R0,C1,D3,R0,
8642-1,C1,D3,R0,C1,D1,R0,C1,D3,R0,C1,D3,R0,
8642-2,C1,D3,R0,C1,D1,R0,C1,D3,R0,C1,D3,R0,
8643,C1,D1,R0,C1,D1,R0,C1,D1,R0,C1,D1,R0,
8644,C2,D0,R2,C2,D0,R2,C2,D0,R2,C2,D0,R2,
8645,C1,D0,R0,C1,D0,R0,C1,D0,R0,C1,D0,R0,
8646,C2,D0,R2,C2,D0,R0,C2,D0,R2,C2,D0,R2,
8647,C1,D0,R0,C1,D0,R2,C1,D0,R2,C1,D0,R2,
8648,C1,D1,R2,C2,D1,R2,C1,D1,R2,C1,D1,R2,
8649-1,C1,D3,R0,C1,D3,R0,C1,D3,R0,C1,D3,R0,
8649-2,C1,D3,R0,C1,D3,R0,C1,D3,R0,C1,D3,R0,
8650,C1,D1,R0,C1,D1,R0,C1,D1,R0,C1,D1,R0,
8652,C2,D0,R2,C2,D0,R2,C2,D0,R2,C2,D0,R2,
8653,C1,D2,R3,C1,D2,R3,C1,D2,R3,C1,D2,R3,
8654,C1,D0,R0,C1,D0,R0,C1,D0,R0,C1,D0,R0,
8655,C1,D2,R3,C1,D2,R3,C1,D2,R3,C1,D2,R3,
8656,C1,D0,R3,C1,D0,R3,C1,D0,R3,C1,D0,R3,
8657-1,C0,D1,R0,C2,D1,R0,C0,D1,R0,C0,D1,R0,
8657-2,C0,D1,R0,C2,D1,R0,C0,D1,R0,C0,D1,R0,
8658,C1,D0,R0,C1,D0,R0,C1,D0,R0,C1,D0,R0,
8659,C1,D2,R0,C1,D2,R0,C1,D2,R0,C1,D2,R0,
8660,C1,D0,R0,C1,D0,R0,C1,D0,R0,C1,D0,R0,
8661,C1,D2,R3,C1,D2,R3,C1,D2,R3,C1,D2,R3,
8662-1,C1,D0,R2,C1,D0,R2,C1,D0,R2,C1,D0,R2,
8662-2,C1,D0,R2,C2,D0,R2,C1,D0,R2,C1,D0,R2,
8663,C1,D2,R0,C1,D2,R0,C1,D2,R0,C1,D2,R0,
8664,C2,D0,R0,C2,D2,R0,C2,D2,R0,C2,D2,R0,
8665,C2,D2,R0,C2,D2,R0,C2,D4,R3,C2,D2,R0,
8666,C1,D1,R0,C2,D1,R0,C2,D1,R0,C2,D1,R0,
8667,C2,D1,R0,C2,D1,R0,C2,D1,R0,C2,D1,R0,
8668,C2,D1,R0,C2,D2,R0,C2,D1,R0,C2,D1,R0,
8669,C2,D0,R0,C2,D2,R0,C2,D0,R0,C2,D0,R0,
8670-1,C2,D3,R0,C2,D3,R0,C2,D3,R0,C2,D3,R0,
8670-2,C2,D3,R0,C2,D3,R0,C2,D3,R0,C2,D3,R0,
8671,C2,D1,R0,C1,D1,R0,C2,D0,R0,C2,D1,R0,
8672,C1,D2,R0,C1,D2,R0,C1,D2,R0,C1,D2,R0,
8673,C2,D1,R0,C1,D1,R0,C2,D1,R0,C2,D1,R0,
8674,C2,D1,R0,C2,D1,R0,C2,D1,R0,C2,D1,R0,
8675-1,C2,D0,R0,C2,D2,R0,C2,D0,R0,C2,D0,R0,
8675-2,C1,D0,R0,C1,D0,R0,C1,D0,R0,C1,D0,R0,
8676,C1,D0,R0,C1,D0,R0,C1,D0,R0,C1,D0,R0,
8677,C2,D0,R0,C1,D2,R0,C2,D0,R0,C2,D0,R0,
8678,C2,D3,R0,C2,D2,R0,C2,D3,R0,C2,D3,R0,
8679,C0,D1,R0,C1,D1,R0,C0,D1,R0,C0,D1,R0,
8680,C2,D0,R0,C2,D1,R0,C2,D0,R0,C2,D0,R0,
8681,C2,D0,R0,C2,D1,R0,C2,D0,R0,C2,D0,R0,
8682,C2,D0,R0,C1,D1,R0,C2,D0,R0,C2,D0,R0,
8683-1,C1,D1,R0,C1,D1,R0,C1,D1,R0,C1,D1,R0,
8683-2,C2,D0,R0,C2,D0,R0,C2,D0,R0,C2,D0,R0,
8683-3,C2,D0,R0,C2,D2,R0,C2,D0,R0,C2,D0,R0,
8684,C2,D0,R0,C2,D0,R0,C2,D0,R0,C2,D0,R0,
8685-1,C2,D0,R0,C1,D2,R0,C2,D0,R0,C2,D0,R0,
8685-2,C2,D0,R0,C1,D2,R0,C2,D0,R0,C2,D0,R0,
8686,C2,D0,R0,C2,D2,R0,C2,D0,R0,C2,D0,R0,
8687,C2,D0,R0,C2,D1,R0,C2,D0,R0,C2,D0,R0,
8688,C2,D0,R0,C1,D1,R0,C2,D0,R0,C2,D0,R0,
8689,C2,D3,R0,C2,D2,R0,C2,D3,R0,C2,D3,R0,
869-1,C2,D1,R3,C2,D1,R3,C2,D1,R3,C2,D1,R3,
869-2,C2,D3,R3,C2,D1,R3,C2,D3,R3,C2,D3,R3,
869-3,C2,D3,R3,C2,D2,R3,C2,D3,R3,C2,D3,R3,
8690,C2,D0,R0,C2,D2,R0,C2,D0,R0,C2,D0,R0,
8691,C2,D1,R0,C2,D1,R0,C2,D1,R0,C2,D1,R0,
8692-1,C2,D0,R0,C2,D2,R0,C2,D0,R0,C2,D0,R0,
8692-2,C1,D2,R0,C1,D2,R0,C1,D2,R0,C1,D2,R0,
8692-3,C1,D0,R0,C1,D0,R0,C1,D0,R0,C1,D0,R0,
8693,C3,D0,R0,C3,D0,R0,C3,D0,R0,C3,D0,R0,
87,C1,D0,R0,C1,D0,R0,C1,D0,R0,C1,D0,R0,
870,C1,D1,R0,C1,D0,R0,C1,D1,R0,C1,D1,R0,
871-1,C1,D0,R3,C2,D0,R3,C2,D0,R3,C2,D0,R3,
871-2,C2,D0,R3,C2,D0,R3,C2,D0,R3,C2,D0,R3,
872-1,C2,D1,R3,C2,D1,R2,C2,D1,R3,C2,D1,R3,
872-2,C2,D0,R3,C2,D1,R3,C2,D0,R3,C2,D0,R3,
873-1,C1,D3,R3,C2,D1,R3,C1,D3,R3,C1,D3,R3,
873-2,C2,D0,R3,C2,D1,R3,C2,D0,R3,C2,D0,R3,
873-3,C0,D3,R0,C1,D1,R0,C0,D3,R0,C0,D3,R0,
8748,C0,D2,R0,C0,D2,R0,C1,D2,R0,C0,D2,R0,
8749,C1,D0,R0,C1,D0,R0,C1,D0,R0,C1,D0,R0,
875,C1,D0,R3,C2,D0,R3,C1,D0,R3,C1,D0,R3,
8750,C0,D3,R3,C0,D2,R0,C1,D3,R3,C0,D3,R3,
8752,C2,D3,R3,C2,D3,R3,C2,D3,R3,C2,D3,R3,
8753,C1,D3,R3,C1,D2,R3,C1,D3,R3,C1,D3,R3,
8754,C2,D0,R2,C2,D0,R1,C2,D0,R2,C2,D0,R2,
8758-1,C0,D0,R0,C1,D0,R0,C0,D0,R0,C0,D0,R0,
8758-2,C1,D2,R0,C1,D0,R0,C1,D2,R0,C1,D2,R0,
8760,C1,D3,R3,C1,D2,R3,C1,D3,R3,C1,D3,R3,
8761-1,C2,D0,R0,C1,D1,R0,C2,D0,R0,C2,D0,R0,
8761-2,C2,D0,R0,C1,D0,R0,C2,D0,R0,C2,D0,R0,
8763,C1,D3,R3,C1,D2,R3,C1,D3,R3,C1,D3,R3,
8764,C1,D3,R3,C0,D1,R3,C1,D3,R3,C1,D3,R3,
8765,C2,D3,R3,C2,D3,R3,C2,D3,R3,C2,D3,R3,
8766,C1,D3,R0,C1,D3,R1,C1,D3,R1,C1,D3,R1,
8767,C1,D3,R0,C1,D3,R1,C1,D3,R1,C1,D3,R1,
8768,C1,D3,R0,C1,D3,R1,C1,D3,R1,C1,D3,R1,
8769-1,C1,D3,R0,C1,D3,R1,C1,D3,R1,C1,D3,R1,
8769-2,C1,D3,R0,C1,D3,R1,C1,D3,R1,C1,D3,R1,
8769-3,C1,D3,R0,C1,D3,R1,C1,D3,R1,C1,D3,R1,
8770-1,C1,D3,R0,C1,D3,R1,C1,D3,R1,C1,D3,R1,
8770-2,C1,D3,R0,C1,D3,R1,C1,D3,R1,C1,D3,R1,
8771,C1,D3,R0,C1,D3,R1,C1,D3,R1,C1,D3,R1,
8772,C0,D3,R0,C0,D3,R0,C1,D3,R0,C0,D3,R0,
8774,C2,D3,R0,C1,D2,R2,C2,D3,R2,C2,D3,R2,
8775-1,C1,D3,R0,C1,D3,R0,C1,D3,R1,C1,D3,R0,
8775-2,C1,D3,R0,C1,D3,R1,C1,D3,R1,C1,D3,R1,
8776,C1,D3,R0,C1,D3,R1,C1,D3,R1,C1,D3,R1,
8777-1,C2,D3,R0,C1,D3,R2,C2,D3,R2,C2,D3,R2,
8777-2,C2,D3,R0,C1,D3,R0,C2,D3,R2,C2,D3,R0,
8778,C1,D3,R3,C1,D3,R2,C1,D3,R3,C1,D3,R3,
8779,C1,D3,R0,C1,D3,R1,C1,D3,R1,C1,D3,R1,
878,C2,D1,R3,C2,D1,R3,C2,D1,R3,C2,D1,R3,
8780,C0,D3,R0,C0,D3,R0,C0,D3,R0,C0,D3,R0,
8781-1,C1,D3,R0,C1,D3,R0,C1,D3,R1,C1,D3,R0,
8781-2,C1,D3,R0,C1,D3,R1,C1,D3,R1,C1,D3,R1,
8783-1,C1,D3,R0,C1,D3,R0,C1,D2,R0,C1,D3,R0,
8783-2,C1,D3,R0,C1,D3,R0,C1,D2,R0,C1,D3,R0,
8783-3,C1,D3,R0,C1,D3,R0,C1,D2,R0,C1,D3,R0,
8784,C2,D3,R0,C2,D3,R0,C2,D3,R0,C2,D3,R0,
8785,C2,D3,R0,C2,D3,R2,C2,D3,R2,C2,D3,R2,
8786-1,C2,D3,R0,C2,D3,R2,C2,D3,R2,C2,D3,R2,
8786-2,C2,D3,R0,C2,D3,R2,C2,D3,R2,C2,D3,R2,
8787,C1,D3,R0,C2,D3,R2,C1,D3,R2,C1,D3,R2,
8788-1,C2,D3,R0,C2,D3,R2,C2,D3,R2,C2,D3,R2,
8788-2,C2,D3,R0,C2,D3,R2,C2,D3,R2,C2,D3,R2,
8789-1,C2,D0,R0,C2,D0,R0,C2,D0,R0,C2,D0,R0,
8789-2,C2,D0,R0,C2,D0,R0,C2,D0,R0,C2,D0,R0,
8790,C2,D1,R0,C2,D1,R0,C2,D1,R0,C2,D1,R0,
8791,C0,D0,R0,C0,D0,R0,C0,D0,R0,C0,D0,R0,
8792,C2,D0,R0,C2,D0,R0,C2,D0,R0,C2,D0,R0,
8793,C1,D3,R0,C1,D2,R2,C1,D3,R2,C1,D3,R2,
8795,C1,D3,R0,C2,D3,R1,C1,D3,R1,C1,D3,R1,
8796-1,C1,D3,R0,C2,D3,R1,C1,D3,R1,C1,D3,R1,
8796-2,C1,D3,R0,C2,D3,R1,C1,D3,R1,C1,D3,R1,
8797,C1,D3,R0,C2,D3,R1,C1,D3,R1,C1,D3,R1,
8798,C1,D3,R0,C2,D3,R1,C1,D3,R1,C1,D3,R1,
8799-1,C1,D3,R0,C2,D3,R2,C1,D3,R2,C1,D3,R2,
8799-2,C1,D3,R0,C2,D3,R2,C1,D3,R2,C1,D3,R2,
88,C1,D0,R0,C0,D0,R0,C1,D0,R0,C1,D0,R0,
880-1,C2,D0,R0,C2,D0,R0,C2,D0,R0,C2,D0,R0,
880-2,C2,D0,R3,C2,D0,R0,C2,D0,R3,C2,D0,R3,
8800,C1,D3,R0,C2,D3,R1,C1,D3,R1,C1,D3,R1,
8801,C1,D3,R0,C2,D3,R1,C1,D3,R1,C1,D3,R1,
8802,C0,D3,R0,C1,D2,R0,C0,D3,R0,C0,D3,R0,
8803-1,C0,D2,R0,C1,D2,R0,C0,D2,R0,C0,D2,R0,
8803-2,C0,D2,R0,C1,D2,R0,C0,D2,R0,C0,D2,R0,
8804-1,C0,D2,R0,C0,D2,R0,C0,D2,R0,C0,D2,R0,
8804-2,C0,D2,R0,C0,D2,R0,C0,D2,R0,C0,D2,R0,
8805,C1,D3,R0,C1,D3,R0,C1,D3,R0,C1,D3,R0,
8807-1,C1,D3,R0,C2,D3,R1,C1,D3,R1,C1,D3,R1,
8807-2,C1,D3,R0,C2,D3,R1,C1,D3,R1,C1,D3,R1,
882,C1,D3,R2,C2,D3,R0,C1,D3,R2,C1,D3,R2,
8823,C2,D0,R2,C2,D0,R0,C2,D0,R2,C2,D0,R2,
8824,C2,D1,R0,C1,D0,R0,C2,D1,R0,C2,D1,R0,
8825,C2,D0,R0,C2,D0,R0,C2,D0,R0,C2,D0,R0,
8826-1,C2,D0,R0,C2,D1,R0,C2,D0,R0,C2,D0,R0,
8826-2,C2,D0,R0,C2,D1,R0,C2,D0,R0,C2,D0,R0,
8826-3,C2,D0,R0,C2,D1,R0,C2,D0,R0,C2,D0,R0,
8827,C2,D0,R0,C2,D1,R0,C2,D0,R0,C2,D0,R0,
8828-1,C2,D0,R0,C2,D0,R0,C2,D0,R0,C2,D0,R0,
8828-2,C2,D0,R0,C2,D1,R0,C2,D0,R0,C2,D0,R0,
8829,C2,D0,R2,C2,D0,R0,C2,D0,R2,C2,D0,R2,
883-1,C2,D1,R0,C2,D1,R0,C2,D0,R0,C2,D1,R0,
883-2,C2,D1,R0,C2,D1,R0,C2,D1,R0,C2,D1,R0,
8830,C2,D0,R0,C2,D0,R0,C2,D0,R0,C2,D0,R0,
8831-1,C2,D0,R0,C2,D1,R0,C2,D0,R0,C2,D0,R0,
8831-2,C2,D0,R0,C2,D1,R0,C2,D0,R0,C2,D0,R0,
8832,C2,D0,R2,C2,D0,R0,C2,D0,R2,C2,D0,R2,
8833,C3,D1,R2,C1,D1,R0,C3,D1,R2,C3,D1,R2,
8834-1,C2,D0,R2,C2,D1,R0,C2,D0,R2,C2,D0,R2,
8834-2,C2,D0,R0,C2,D1,R0,C2,D0,R0,C2,D0,R0,
8835-1,C2,D0,R0,C2,D1,R0,C2,D0,R0,C2,D0,R0,
8835-2,C2,D1,R0,C1,D1,R0,C2,D1,R0,C2,D1,R0,
8836,C2,D0,R2,C2,D0,R2,C2,D0,R2,C2,D0,R2,
8837,C2,D0,R2,C2,D1,R0,C2,D0,R2,C2,D0,R2,
8838-1,C2,D0,R0,C2,D1,R0,C2,D0,R0,C2,D0,R0,
8838-2,C2,D0,R0,C2,D1,R0,C2,D0,R0,C2,D0,R0,
8839,C2,D1,R1,C2,D1,R0,C2,D1,R1,C2,D1,R1,
884,C1,D3,R2,C1,D2,R0,C1,D3,R2,C1,D3,R2,
8840,C2,D1,R1,C2,D1,R0,C2,D1,R1,C2,D1,R1,
8842,C2,D0,R0,C2,D1,R0,C2,D0,R0,C2,D0,R0,
8843,C2,D0,R2,C1,D1,R0,C2,D0,R2,C2,D0,R2,
8844,C2,D1,R0,C2,D1,R0,C2,D1,R0,C2,D1,R0,
8845,C2,D0,R0,C2,D1,R0,C2,D0,R0,C2,D0,R0,
8846,C2,D0,R2,C2,D1,R0,C2,D0,R2,C2,D0,R2,
8847,C2,D0,R2,C2,D1,R0,C2,D0,R2,C2,D0,R2,
8848-1,C2,D0,R0,C2,D1,R0,C2,D0,R0,C2,D0,R0,
8848-2,C2,D0,R0,C2,D1,R0,C2,D0,R0,C2,D0,R0,
8849,C2,D1,R0,C2,D1,R0,C2,D1,R0,C2,D1,R0,
885-1,C2,D3,R2,C3,D3,R0,C2,D3,R2,C2,D3,R2,
885-2,C1,D3,R0,C2,D3,R0,C1,D3,R1,C1,D3,R0,
8850,C2,D0,R0,C2,D1,R0,C2,D0,R0,C2,D0,R0,
8851-1,C3,D0,R2,C3,D1,R2,C3,D0,R2,C3,D0,R2,
8851-2,C3,D1,R4,C3,D1,R4,C3,D1,R4,C3,D1,R4,
8852-1,C2,D1,R0,C2,D1,R0,C2,D1,R0,C2,D1,R0,
8852-2,C2,D1,R1,C2,D1,R0,C2,D1,R1,C2,D1,R1,
8853,C3,D0,R2,C2,D0,R2,C3,D0,R2,C3,D0,R2,
8855-1,C1,D0,R0,C2,D0,R3,C2,D0,R3,C2,D0,R3,
8855-2,C1,D0,R0,C2,D0,R3,C2,D0,R3,C2,D0,R3,
8856-1,C2,D0,R1,C2,D0,R2,C2,D0,R2,C2,D0,R2,
8856-2,C2,D0,R1,C2,D0,R2,C2,D0,R2,C2,D0,R2,
8856-3,C2,D0,R1,C2,D1,R2,C2,D0,R2,C2,D0,R2,
8857,C2,D0,R0,C2,D0,R2,C2,D0,R2,C2,D0,R2,
8858,C2,D0,R0,C2,D0,R0,C2,D0,R2,C2,D0,R0,
8859,C1,D0,R0,C1,D0,R0,C1,D0,R0,C1,D0,R0,
886,C2,D3,R2,C2,D3,R0,C2,D3,R2,C2,D3,R2,
8860-1,C2,D0,R1,C2,D1,R3,C2,D0,R3,C2,D0,R3,
8861,C1,D0,R0,C1,D0,R0,C1,D0,R2,C1,D0,R0,
8863,C2,D0,R0,C2,D0,R1,C2,D0,R1,C2,D0,R1,
8864,C2,D0,R0,C2,D0,R0,C2,D0,R0,C2,D0,R0,
8865,C2,D0,R0,C2,D1,R0,C2,D0,R2,C2,D0,R0,
8866-1,C2,D0,R0,C2,D0,R0,C2,D0,R2,C2,D0,R0,
8866-2,C2,D0,R0,C2,D0,R0,C2,D0,R2,C2,D0,R0,
8867,C2,D0,R0,C2,D0,R0,C2,D0,R1,C2,D0,R0,
8868,C2,D0,R0,C2,D0,R0,C2,D0,R2,C2,D0,R0,
887-1,C2,D3,R2,C2,D3,R0,C2,D3,R2,C2,D3,R2,
887-2,C1,D3,R2,C2,D3,R0,C1,D3,R2,C1,D3,R2,
887-3,C2,D3,R2,C2,D3,R0,C1,D3,R2,C2,D3,R2,
8870-1,C2,D0,R0,C2,D0,R0,C2,D0,R2,C2,D0,R0,
8870-2,C2,D0,R0,C2,D0,R0,C2,D0,R1,C2,D0,R0,
8871,C2,D0,R0,C2,D0,R0,C2,D0,R0,C2,D0,R0,
8872,C1,D3,R0,C1,D2,R0,C1,D3,R0,C1,D3,R0,
8873,C1,D0,R0,C1,D0,R0,C1,D0,R3,C1,D0,R0,
8874,C2,D0,R0,C3,D0,R3,C3,D0,R3,C3,D0,R3,
8875-1,C2,D0,R0,C2,D0,R2,C2,D0,R2,C2,D0,R2,
8875-2,C2,D0,R0,C2,D0,R2,C2,D0,R2,C2,D0,R2,
888,C1,D3,R2,C1,D3,R0,C1,D3,R2,C1,D3,R2,
889,C3,D0,R0,C3,D0,R0,C2,D0,R0,C3,D0,R0,
89,C2,D0,R0,C2,D0,R0,C2,D0,R0,C2,D0,R0,
890,C1,D3,R2,C1,D3,R0,C1,D3,R2,C1,D3,R2,
891,C2,D0,R0,C2,D0,R0,C1,D0,R0,C2,D0,R0,
8912,C3,D3,R3,C3,D3,R3,C3,D3,R3,C3,D3,R3,
8913,C3,D0,R3,C3,D3,R3,C3,D0,R3,C3,D0,R3,
8915,C2,D0,R3,C2,D0,R3,C2,D0,R3,C2,D0,R3,
8916-1,C1,D1,R1,C1,D1,R1,C1,D1,R1,C1,D1,R1,
8916-2,C1,D0,R1,C1,D1,R1,C1,D0,R1,C1,D0,R1,
8917-1,C2,D0,R0,C2,D1,R0,C2,D0,R0,C2,D0,R0,
8917-2,C2,D0,R0,C2,D2,R0,C2,D0,R0,C2,D0,R0,
8918-1,C1,D3,R1,C1,D3,R1,C1,D3,R2,C1,D3,R1,
8918-2,C1,D0,R1,C1,D2,R1,C1,D0,R1,C1,D0,R1,
8919,C1,D0,R1,C1,D0,R1,C1,D0,R1,C1,D0,R1,
892,C0,D0,R0,C0,D0,R0,C0,D0,R0,C0,D0,R0,
8920,C2,D3,R1,C2,D3,R1,C2,D3,R3,C2,D3,R1,
8921,C2,D0,R1,C2,D1,R0,C2,D1,R1,C2,D1,R1,
8922,C2,D0,R4,C2,D1,R3,C2,D1,R4,C2,D1,R4,
8923,C2,D0,R1,C2,D1,R1,C2,D0,R1,C2,D0,R1,
8924,C1,D0,R0,C1,D1,R0,C1,D0,R0,C1,D0,R0,
8925,C2,D0,R1,C2,D1,R1,C2,D0,R1,C2,D0,R1,
8926,C1,D2,R1,C1,D2,R1,C1,D3,R1,C1,D2,R1,
8927,C2,D0,R2,C2,D2,R2,C2,D0,R3,C2,D0,R2,
8928,C1,D0,R0,C2,D1,R0,C1,D0,R0,C1,D0,R0,
8929,C1,D0,R0,C1,D0,R0,C1,D0,R0,C1,D0,R0,
893,C1,D1,R0,C1,D1,R0,C1,D1,R0,C1,D1,R0,
8930,C1,D3,R0,C2,D2,R0,C1,D3,R0,C1,D3,R0,
8931,C1,D1,R3,C2,D1,R3,C1,D1,R3,C1,D1,R3,
8932,C2,D0,R0,C2,D1,R0,C2,D0,R0,C2,D0,R0,
8933-1,C2,D0,R0,C2,D0,R0,C2,D0,R0,C2,D0,R0,
8933-2,C1,D0,R0,C1,D0,R0,C1,D0,R0,C1,D0,R0,
8934,C2,D0,R0,C2,D1,R0,C2,D0,R0,C2,D0,R0,
8935,C2,D0,R0,C2,D1,R0,C2,D0,R0,C2,D0,R0,
8936,C2,D0,R0,C2,D0,R0,C2,D0,R0,C2,D0,R0,
8937,C2,D0,R0,C3,D0,R0,C2,D0,R0,C2,D0,R0,
8938,C2,D0,R0,C2,D0,R0,C2,D0,R0,C2,D0,R0,
8939,C2,D0,R0,C2,D1,R0,C2,D0,R0,C2,D0,R0,
894,C1,D3,R0,C1,D2,R0,C1,D3,R0,C1,D3,R0,
8940,C2,D0,R0,C2,D0,R0,C2,D0,R0,C2,D0,R0,
8941,C2,D0,R0,C2,D0,R0,C2,D0,R0,C2,D0,R0,
8942-1,C2,D0,R0,C2,D0,R0,C2,D0,R0,C2,D0,R0,
8942-2,C2,D0,R0,C2,D1,R0,C2,D0,R0,C2,D0,R0,
8943,C2,D0,R0,C2,D0,R0,C2,D0,R0,C2,D0,R0,
8944,C2,D0,R0,C2,D0,R0,C2,D0,R0,C2,D0,R0,
8945,C2,D0,R0,C2,D0,R0,C2,D0,R0,C2,D0,R0,
8946,C2,D0,R0,C2,D0,R0,C2,D0,R0,C2,D0,R0,
8947,C2,D0,R0,C2,D0,R0,C2,D0,R0,C2,D0,R0,
8948,C2,D0,R0,C2,D0,R0,C2,D0,R0,C2,D0,R0,
8949,C2,D0,R0,C3,D1,R0,C2,D0,R0,C2,D0,R0,
895-1,C2,D1,R0,C2,D1,R0,C2,D1,R0,C2,D1,R0,
895-2,C2,D1,R0,C2,D1,R0,C2,D1,R0,C2,D1,R0,
8950,C2,D0,R0,C2,D1,R0,C2,D0,R0,C2,D0,R0,
8951,C2,D0,R0,C3,D0,R0,C2,D0,R0,C2,D0,R0,
8952,C2,D0,R0,C3,D0,R0,C2,D0,R0,C2,D0,R0,
8953-1,C1,D0,R0,C1,D0,R0,C1,D0,R0,C1,D0,R0,
8953-2,C2,D0,R0,C2,D0,R0,C2,D0,R0,C2,D0,R0,
8954,C2,D0,R0,C2,D0,R0,C2,D0,R0,C2,D0,R0,
8955,C2,D0,R0,C2,D0,R0,C2,D0,R0,C2,D0,R0,
8956,C2,D0,R0,C2,D0,R0,C2,D0,R0,C2,D0,R0,
8957-1,C2,D0,R0,C2,D0,R0,C2,D0,R0,C2,D0,R0,
8957-2,C2,D0,R0,C2,D0,R0,C2,D0,R0,C2,D0,R0,
8958-1,C3,D0,R2,C3,D0,R2,C3,D0,R2,C3,D0,R2,
8958-2,C3,D0,R2,C3,D0,R0,C3,D0,R2,C3,D0,R2,
8959,C2,D0,R0,C2,D0,R0,C2,D0,R0,C2,D0,R0,
896,C1,D1,R0,C1,D1,R0,C1,D3,R0,C1,D1,R0,
8960-1,C3,D0,R2,C3,D0,R2,C3,D0,R2,C3,D0,R2,
8960-2,C3,D0,R2,C3,D0,R2,C3,D0,R2,C3,D0,R2,
8961,C3,D0,R2,C3,D0,R2,C3,D0,R2,C3,D0,R2,
